nct_id,start_year,duration,num_facilities,has_us_facility,minimum_age_years,maximum_age_years,is_cancer,enrolled,droprate,num_dropped
NCT00559104,2007,155.0,2.0,True,16.0,59.0,True,60,0.15,9.0
NCT01438541,2011,5.0,3.0,False,18.0,,False,29,0.2413793103448276,7.0
NCT02201940,2014,11.0,80.0,True,18.0,,False,741,0.17273954116059378,128.0
NCT01598610,2012,0.0,2.0,True,18.0,,False,220,0.004545454545454545,1.0
NCT01191190,2010,18.0,2.0,True,18.0,,False,21,0.047619047619047616,1.0
NCT01358175,2011,38.0,67.0,True,18.0,,False,371,0.2183288409703504,81.0
NCT00840658,2009,33.0,2.0,False,18.0,,False,584,0.02910958904109589,17.0
NCT00417963,2007,39.0,,,18.0,85.0,False,407,0.10073710073710074,41.0
NCT00428792,2007,8.0,1.0,False,6.0,12.0,False,150,0.03333333333333333,5.0
NCT00050167,2002,68.0,1.0,True,,,True,603,0.003316749585406302,2.0
NCT00003659,1999,129.0,1.0,True,18.0,75.0,False,39,0.07692307692307693,3.0
NCT02116582,2014,25.0,50.0,False,18.0,,False,215,0.8604651162790697,185.0
NCT00481065,2007,20.0,1.0,False,18.0,40.0,False,405,0.38271604938271603,155.0
NCT01254643,2010,31.0,,,9.0,15.0,True,100,0.01,1.0
NCT00567541,2007,54.0,3.0,True,18.0,85.0,False,16,0.0625,1.0
NCT00994110,2009,59.0,1.0,True,18.0,,True,439,0.31662870159453305,139.0
NCT01779648,2013,10.0,1.0,False,,,False,54,0.018518518518518517,1.0
NCT01801735,2013,15.0,40.0,True,40.0,,False,600,0.35,210.0
NCT02094677,2014,1.0,1.0,False,17.0,40.0,False,70,0.05714285714285714,4.0
NCT01168596,2010,29.0,3.0,True,40.0,85.0,False,30,0.13333333333333333,4.0
NCT01021553,2009,16.0,8.0,True,18.0,50.0,False,77,0.15584415584415584,12.0
NCT01748292,2012,50.0,4.0,True,50.0,,False,60,0.23333333333333334,14.0
NCT01252186,2010,13.0,24.0,True,18.0,40.0,False,265,0.3622641509433962,96.0
NCT00779025,2008,1.0,1.0,True,18.0,,False,82,0.012195121951219513,1.0
NCT00250679,2005,24.0,60.0,True,35.0,,False,443,0.2979683972911964,132.0
NCT01646827,2012,11.0,6.0,True,18.0,64.0,False,37,0.1891891891891892,7.0
NCT01178762,2008,2.0,1.0,False,,,False,42,0.35714285714285715,15.0
NCT01315249,2011,12.0,92.0,False,40.0,,False,523,0.1739961759082218,91.0
NCT00346697,2006,42.0,3.0,True,18.0,,False,48,0.020833333333333332,1.0
NCT00513357,2007,79.0,2.0,True,18.0,,True,82,0.3048780487804878,25.0
NCT01000493,2009,7.0,26.0,True,18.0,64.0,False,132,0.7121212121212122,94.0
NCT00502840,2007,50.0,51.0,False,18.0,75.0,False,193,0.5181347150259067,100.0
NCT00095979,2004,50.0,1.0,True,,,False,52,0.038461538461538464,2.0
NCT00332696,2006,36.0,1.0,False,18.0,,True,64,0.9375,60.0
NCT01874275,2013,15.0,1.0,True,8.0,20.0,False,6,0.16666666666666666,1.0
NCT01114438,2010,27.0,3.0,False,18.0,65.0,False,45,0.3111111111111111,14.0
NCT02145468,2014,18.0,341.0,True,35.0,,False,3503,0.003711104767342278,13.0
NCT00357994,2006,33.0,15.0,True,30.0,,False,36,0.1388888888888889,5.0
NCT01788046,2013,13.0,106.0,True,18.0,100.0,False,515,0.18058252427184465,93.0
NCT01949142,2013,6.0,1.0,True,0.5,17.0,False,266,0.015037593984962405,4.0
NCT02157298,2014,8.0,14.0,False,20.0,130.0,False,266,0.022556390977443608,6.0
NCT00357877,2006,37.0,4.0,True,18.0,,False,983,0.056968463886063074,56.0
NCT00392808,2006,16.0,2.0,False,1.1666666666666667,1.5833333333333333,False,389,0.038560411311053984,15.0
NCT00391027,2006,20.0,62.0,False,30.0,,False,261,0.1417624521072797,37.0
NCT01843660,2013,8.0,,,18.0,65.0,False,1059,0.028328611898016998,30.0
NCT00861614,2009,42.0,159.0,True,18.0,,True,988,0.7479757085020243,739.0
NCT01000337,2009,25.0,1.0,False,30.0,65.0,False,67,0.1044776119402985,7.0
NCT02500056,2015,15.0,,,18.0,,False,143,0.1048951048951049,15.0
NCT01391819,2011,40.0,1.0,False,5.0,13.0,False,2117,0.189891355692017,402.0
NCT00363129,2006,48.0,69.0,True,18.0,,True,207,0.2995169082125604,62.0
NCT02396537,2015,7.0,,,6.0,12.0,False,77,0.012987012987012988,1.0
NCT00862719,2009,44.0,1.0,True,18.0,59.0,True,29,0.7241379310344828,21.0
NCT00449787,2007,28.0,2.0,True,18.0,65.0,False,401,0.5112219451371571,205.0
NCT01579916,2012,6.0,3.0,True,18.0,49.0,False,303,0.033003300330033,10.0
NCT02280473,2014,4.0,10.0,True,18.0,,False,188,0.02127659574468085,4.0
NCT00515073,2007,147.0,2.0,True,,,True,30,0.06666666666666667,2.0
NCT01732471,2012,11.0,1.0,False,4.0,18.0,False,90,0.011111111111111112,1.0
NCT01597479,2012,26.0,1.0,False,18.0,,False,52,0.038461538461538464,2.0
NCT01306305,2011,1.0,1.0,False,18.0,,False,110,0.01818181818181818,2.0
NCT00127192,2005,8.0,,,20.0,75.0,False,363,0.03305785123966942,12.0
NCT00365547,2006,60.0,2.0,True,18.0,,True,46,0.06521739130434782,3.0
NCT01251146,2010,15.0,2.0,False,25.0,65.0,False,177,0.07344632768361582,13.0
NCT00404079,2006,32.0,1.0,False,25.0,,False,250,0.168,42.0
NCT00685334,2008,34.0,2.0,True,16.0,,False,22,0.7727272727272727,17.0
NCT00196196,2005,25.0,8.0,True,,,False,274,0.025547445255474453,7.0
NCT00497796,2007,22.0,55.0,True,18.0,,False,307,0.46905537459283386,144.0
NCT00060944,2003,60.0,41.0,True,18.0,,True,271,0.996309963099631,270.0
NCT01868074,2013,4.0,1.0,True,18.0,40.0,False,72,0.1527777777777778,11.0
NCT02469298,2015,10.0,41.0,True,18.0,64.0,False,45,0.13333333333333333,6.0
NCT01011946,2009,16.0,1.0,True,18.0,75.0,True,36,0.08333333333333333,3.0
NCT00831415,2009,24.0,17.0,False,20.0,,False,304,0.24671052631578946,75.0
NCT01091675,2010,32.0,14.0,False,18.0,,False,58,0.5862068965517241,34.0
NCT00879333,2009,54.0,122.0,True,18.0,,True,656,0.9832317073170732,645.0
NCT00914810,2009,28.0,1.0,True,40.0,,False,39,0.07692307692307693,3.0
NCT00577889,2007,34.0,1.0,True,18.0,,True,21,0.047619047619047616,1.0
NCT01539642,2012,11.0,12.0,True,18.0,,False,172,0.38953488372093026,67.0
NCT01068912,2010,26.0,228.0,True,20.0,80.0,False,530,0.09056603773584905,48.0
NCT00504231,2007,4.0,,,65.0,,False,257,0.0038910505836575876,1.0
NCT00984126,2009,81.0,57.0,True,0.5,70.0,False,214,0.37850467289719625,81.0
NCT00584194,2007,72.0,1.0,True,17.0,,False,278,0.4856115107913669,135.0
NCT01058863,2010,4.0,13.0,True,12.0,,False,72,0.05555555555555555,4.0
NCT00131911,2005,64.0,1.0,True,18.0,,True,93,0.010752688172043012,1.0
NCT01183104,2010,53.0,1.0,False,60.0,,False,305,0.5540983606557377,169.0
NCT01124916,2010,40.0,2.0,True,18.0,,False,84,0.05952380952380952,5.0
NCT00443118,2007,32.0,11.0,True,,3.80517503805175e-06,False,1032,0.0048449612403100775,5.0
NCT01173718,2010,26.0,,,18.0,,False,138,0.3188405797101449,44.0
NCT01072929,2010,26.0,40.0,True,18.0,65.0,False,433,0.24018475750577367,104.0
NCT01582854,2012,29.0,14.0,False,60.0,,False,503,0.13916500994035785,70.0
NCT01535222,2012,6.0,,,18.0,80.0,False,32,0.03125,1.0
NCT00473668,2007,8.0,3.0,False,0.11538461538461539,0.15384615384615385,False,300,0.08666666666666667,26.0
NCT00104871,2005,65.0,9.0,True,18.0,,True,24,0.041666666666666664,1.0
NCT00107380,2005,97.0,78.0,True,18.0,120.0,True,86,0.3488372093023256,30.0
NCT02013206,2013,49.0,11.0,False,18.0,,True,52,0.9423076923076923,49.0
NCT00230178,2005,44.0,15.0,True,18.0,,True,280,0.06428571428571428,18.0
NCT01263925,2010,121.0,36.0,False,40.0,,False,561,0.1836007130124777,103.0
NCT01790633,2013,4.0,1.0,False,18.0,,True,327,0.1620795107033639,53.0
NCT00423319,2007,30.0,143.0,True,18.0,,False,5407,0.08803402996116146,476.0
NCT01499134,2011,34.0,1.0,True,18.0,,False,17,0.058823529411764705,1.0
NCT01121536,2010,42.0,33.0,True,18.0,65.0,False,867,0.41637831603229525,361.0
NCT01485172,2011,27.0,34.0,True,30.0,,False,186,0.17204301075268819,32.0
NCT00488683,2007,22.0,1.0,False,0.15342465753424658,0.2273972602739726,False,216,0.09259259259259259,20.0
NCT01820585,2013,17.0,,,18.0,,False,528,0.2689393939393939,142.0
NCT00486278,2007,36.0,45.0,True,12.0,,False,51,0.17647058823529413,9.0
NCT01278394,2011,16.0,2.0,False,18.0,65.0,False,29,0.034482758620689655,1.0
NCT01754467,2012,8.0,1.0,True,21.0,70.0,False,9,0.1111111111111111,1.0
NCT00470158,2007,9.0,1.0,False,0.5,1.5,False,1000,0.035,35.0
NCT00868439,2009,7.0,33.0,True,18.0,,False,120,0.14166666666666666,17.0
NCT01132820,2010,68.0,87.0,True,18.0,,True,53,0.09433962264150944,5.0
NCT00623467,2008,12.0,37.0,True,18.0,,False,343,0.02040816326530612,7.0
NCT00581555,2007,25.0,,,18.0,70.0,False,120,0.525,63.0
NCT00871351,2009,15.0,,,20.0,,False,125,0.04,5.0
NCT00588666,2007,68.0,6.0,True,18.0,,True,51,0.0784313725490196,4.0
NCT00735007,2008,6.0,6.0,True,18.0,65.0,False,106,0.04716981132075472,5.0
NCT01220401,2010,10.0,1.0,True,18.0,,False,21,0.14285714285714285,3.0
NCT00480532,2007,32.0,2.0,True,18.0,45.0,False,131,0.08396946564885496,11.0
NCT02329730,2014,4.0,,,18.0,65.0,False,144,0.0625,9.0
NCT00814307,2008,16.0,95.0,True,18.0,,False,611,0.09165302782324058,56.0
NCT00761631,2008,19.0,31.0,True,1.25,17.0,False,1200,0.056666666666666664,68.0
NCT00566982,2007,21.0,,,40.0,80.0,False,426,0.1807511737089202,77.0
NCT01057810,2010,57.0,134.0,True,18.0,,True,837,0.7120669056152927,596.0
NCT00735709,2008,11.0,50.0,False,18.0,75.0,False,560,0.09821428571428571,55.0
NCT00091832,2004,14.0,,,18.0,,True,255,0.30196078431372547,77.0
NCT01785628,2011,22.0,1.0,False,,,False,30,0.16666666666666666,5.0
NCT02066922,2013,2.0,,,18.0,,False,19,0.05263157894736842,1.0
NCT00630331,2008,9.0,56.0,True,18.0,49.0,False,11404,0.049105576990529635,560.0
NCT01680341,2012,12.0,45.0,True,18.0,,False,272,0.13970588235294118,38.0
NCT02518048,2015,5.0,1.0,False,18.0,,False,35,0.02857142857142857,1.0
NCT00778921,2008,8.0,7.0,False,18.0,,False,847,0.07674144037780402,65.0
NCT02347072,2015,6.0,,,40.0,80.0,False,80,0.225,18.0
NCT01123382,2010,37.0,1.0,True,21.0,,False,25,0.32,8.0
NCT00348374,2006,26.0,63.0,True,18.0,80.0,False,191,0.2670157068062827,51.0
NCT01823536,2013,5.0,16.0,True,7.0,15.0,False,465,0.01935483870967742,9.0
NCT01409382,2011,25.0,1.0,False,,40.0,False,480,0.33541666666666664,161.0
NCT00721396,2008,23.0,60.0,False,0.1506849315068493,0.24383561643835616,False,1885,0.04562334217506631,86.0
NCT00216736,2005,20.0,1.0,False,18.0,,False,63,0.031746031746031744,2.0
NCT00692913,2008,25.0,,,65.0,,False,515,0.1145631067961165,59.0
NCT01634243,2012,16.0,5.0,False,30.0,79.0,False,64,0.171875,11.0
NCT00550953,2007,9.0,5.0,False,20.0,,False,314,0.03821656050955414,12.0
NCT01519778,2012,6.0,10.0,True,18.0,,False,200,0.07,14.0
NCT00919711,2009,27.0,,,55.0,,False,870,0.052873563218390804,46.0
NCT00160706,2005,100.0,141.0,True,18.0,,False,310,0.9225806451612903,286.0
NCT00866606,2009,10.0,6.0,False,6.0,,False,35,0.11428571428571428,4.0
NCT00825812,2009,8.0,,,18.0,64.0,False,308,0.05519480519480519,17.0
NCT00309452,2006,90.0,1.0,True,16.0,45.0,False,120,0.025,3.0
NCT01730339,2012,22.0,40.0,True,18.0,55.0,False,103,0.07766990291262135,8.0
NCT00574288,2007,82.0,7.0,True,18.0,,True,104,0.8557692307692307,89.0
NCT01415518,2011,15.0,21.0,False,40.0,,False,581,0.08089500860585198,47.0
NCT00171054,2005,49.0,1.0,False,50.0,75.0,False,125,0.176,22.0
NCT01846039,2013,5.0,2.0,False,20.0,,False,29,0.06896551724137931,2.0
NCT01256190,2010,9.0,1.0,False,18.0,,False,56,0.03571428571428571,2.0
NCT01249261,2010,19.0,13.0,False,,85.0,False,61,0.01639344262295082,1.0
NCT00880698,2009,49.0,6.0,False,,0.2692307692307692,False,202,0.039603960396039604,8.0
NCT00894322,2009,4.0,1.0,True,19.0,75.0,False,65,0.015384615384615385,1.0
NCT01106092,2010,4.0,1.0,False,1.0,2.0,False,312,0.003205128205128205,1.0
NCT00584987,2007,25.0,1.0,True,18.0,55.0,False,64,0.0625,4.0
NCT00336583,2006,6.0,1.0,False,,75.0,True,27,0.07407407407407407,2.0
NCT01221727,2010,8.0,,,45.0,75.0,False,30,0.13333333333333333,4.0
NCT00702715,2008,17.0,,,18.0,,False,69,0.014492753623188406,1.0
NCT00563797,2007,84.0,1.0,True,21.0,65.0,False,21,0.42857142857142855,9.0
NCT02161146,2014,6.0,1.0,False,20.0,,False,240,0.0375,9.0
NCT00368979,2006,22.0,26.0,False,50.0,,False,378,0.1455026455026455,55.0
NCT00747149,2008,15.0,84.0,False,18.0,,False,598,0.07357859531772576,44.0
NCT00263887,2005,37.0,3.0,False,18.0,,False,77,0.12987012987012986,10.0
NCT01428076,2011,5.0,1.0,True,18.0,75.0,False,21,0.047619047619047616,1.0
NCT00405067,2006,8.0,1.0,True,18.0,70.0,False,60,0.3,18.0
NCT00282984,2006,21.0,39.0,True,35.0,75.0,False,714,0.1568627450980392,112.0
NCT01662063,2012,20.0,79.0,True,18.0,,False,218,0.16055045871559634,35.0
NCT01753323,2012,17.0,5.0,False,20.0,60.0,False,43,0.23255813953488372,10.0
NCT01465802,2011,41.0,87.0,True,18.0,,True,236,0.4152542372881356,98.0
NCT00663026,2008,23.0,17.0,True,50.0,89.0,False,79,0.1518987341772152,12.0
NCT02349048,2015,13.0,8.0,True,18.0,70.0,False,68,0.07352941176470588,5.0
NCT01607476,2012,29.0,1.0,True,30.0,,False,89,0.0449438202247191,4.0
NCT00307736,2006,47.0,3.0,True,18.0,,True,32,0.1875,6.0
NCT00716976,2008,83.0,76.0,True,1.0,18.0,False,131,0.22137404580152673,29.0
NCT02484911,2015,16.0,1.0,False,18.0,,False,120,0.05,6.0
NCT00136357,2005,9.0,1.0,False,14.0,19.0,False,82,0.06097560975609756,5.0
NCT01787461,2012,14.0,4.0,True,35.0,65.0,False,194,0.11855670103092783,23.0
NCT00985751,2009,10.0,10.0,False,1.0,1.9166666666666667,False,257,0.0038910505836575876,1.0
NCT00430352,2007,57.0,178.0,False,18.0,,True,545,0.25321100917431194,138.0
NCT00699998,2008,46.0,688.0,True,18.0,,False,9326,0.061441132318250054,573.0
NCT01662492,2012,46.0,22.0,True,12.0,17.0,False,125,0.08,10.0
NCT00566995,2007,80.0,1.0,True,18.0,,True,37,0.21621621621621623,8.0
NCT00777023,2008,9.0,45.0,True,18.0,70.0,False,565,0.2,113.0
NCT02063737,2014,5.0,1.0,True,18.0,,False,100,0.15,15.0
NCT01651949,2012,21.0,,,16.0,26.0,True,2520,0.06746031746031746,170.0
NCT01806714,2013,17.0,1.0,True,11.0,18.0,True,3812,0.09706190975865688,370.0
NCT02647944,2015,12.0,1.0,True,18.0,65.0,False,40,0.125,5.0
NCT00712725,2008,6.0,,,18.0,65.0,False,676,0.19230769230769232,130.0
NCT01655498,2012,17.0,1.0,True,19.0,75.0,False,61,0.08196721311475409,5.0
NCT01614600,2012,3.0,,,18.0,,False,88,0.045454545454545456,4.0
NCT00278993,2006,24.0,18.0,True,18.0,,True,108,0.9907407407407407,107.0
NCT00560105,2007,13.0,1.0,True,40.0,,False,40,0.075,3.0
NCT01574651,2012,11.0,143.0,False,40.0,,False,934,0.12098501070663811,113.0
NCT00216203,2005,43.0,11.0,True,18.0,,True,36,0.05555555555555555,2.0
NCT00459875,2007,44.0,1.0,True,18.0,120.0,True,24,0.125,3.0
NCT02057068,2014,19.0,1.0,True,18.0,,False,102,0.1568627450980392,16.0
NCT01965535,2013,10.0,19.0,False,18.0,,False,155,0.01935483870967742,3.0
NCT00344773,2006,21.0,2.0,False,19.0,,True,46,0.45652173913043476,21.0
NCT01947582,2013,14.0,1.0,True,18.0,60.0,False,2,0.5,1.0
NCT00305864,2006,60.0,107.0,True,18.0,,False,118,0.1271186440677966,15.0
NCT00071032,2003,71.0,1.0,True,50.0,,False,2016,0.008432539682539682,17.0
NCT00605657,2008,44.0,1.0,True,2.0,70.0,False,6,0.3333333333333333,2.0
NCT00461630,2007,70.0,1.0,False,50.0,80.0,False,25673,0.06750282397849881,1733.0
NCT01726023,2012,26.0,30.0,False,18.0,90.0,False,486,0.11316872427983539,55.0
NCT01151410,2010,60.0,36.0,True,6.0,17.0,False,208,0.125,26.0
NCT00604500,2008,8.0,,,12.0,,False,272,0.04044117647058824,11.0
NCT00077675,2004,7.0,1.0,True,18.0,,False,201,0.09950248756218906,20.0
NCT00358215,2006,77.0,755.0,True,18.0,,False,2278,0.5842844600526778,1331.0
NCT00529100,2007,56.0,4.0,False,18.0,,True,49,0.1836734693877551,9.0
NCT00808249,2008,5.0,52.0,True,18.0,65.0,False,725,0.09655172413793103,70.0
NCT00251745,2005,5.0,95.0,True,18.0,,False,908,0.09030837004405286,82.0
NCT00980343,2009,27.0,9.0,True,18.0,,True,44,0.09090909090909091,4.0
NCT01034306,2009,38.0,5.0,False,18.0,75.0,False,79,0.10126582278481013,8.0
NCT00575380,2007,6.0,13.0,True,21.0,,False,116,0.034482758620689655,4.0
NCT00367640,2006,10.0,,,18.0,45.0,False,628,0.10987261146496816,69.0
NCT00793793,2008,40.0,16.0,True,18.0,,False,96,0.4270833333333333,41.0
NCT00875706,2009,17.0,1.0,True,18.0,,False,45,0.022222222222222223,1.0
NCT02054481,2014,9.0,32.0,True,18.0,75.0,False,166,0.05421686746987952,9.0
NCT00630305,2008,6.0,1.0,False,18.0,50.0,False,37,0.05405405405405406,2.0
NCT01645735,2012,14.0,31.0,True,18.0,,False,49,0.10204081632653061,5.0
NCT00530504,2007,81.0,2.0,True,18.0,,False,1500,0.10133333333333333,152.0
NCT01018862,2009,17.0,39.0,True,6.0,12.0,False,489,0.07975460122699386,39.0
NCT02192606,2013,33.0,2.0,True,18.0,80.0,False,57,0.10526315789473684,6.0
NCT01174004,2010,28.0,63.0,True,40.0,,False,199,0.11557788944723618,23.0
NCT00450866,2007,53.0,5.0,True,18.0,,True,55,0.18181818181818182,10.0
NCT01005602,2009,36.0,1.0,True,22.0,,False,131,0.007633587786259542,1.0
NCT02432040,2015,8.0,1.0,False,19.0,65.0,False,28,0.5,14.0
NCT01797094,2013,5.0,1.0,False,20.0,64.0,False,101,0.07920792079207921,8.0
NCT00436982,2007,33.0,1.0,False,18.0,85.0,False,60,0.16666666666666666,10.0
NCT01837680,2013,24.0,1.0,True,18.0,,False,105,0.17142857142857143,18.0
NCT00743288,2008,52.0,4.0,True,18.0,,True,40,0.95,38.0
NCT01880424,2013,22.0,82.0,True,18.0,,False,1722,0.05110336817653891,88.0
NCT01065597,2010,46.0,1.0,True,18.0,,False,13,0.07692307692307693,1.0
NCT01634854,2012,22.0,,,18.0,,False,130,0.06923076923076923,9.0
NCT00869050,2009,101.0,1.0,True,18.0,80.0,True,41,0.07317073170731707,3.0
NCT00552396,2007,44.0,4.0,True,18.0,,True,32,0.9375,30.0
NCT01072201,2008,6.0,1.0,False,30.0,70.0,False,60,0.016666666666666666,1.0
NCT02058069,2014,11.0,3.0,True,21.0,,False,100,0.11,11.0
NCT00552110,2007,7.0,,,12.0,,False,707,0.039603960396039604,28.0
NCT01404234,2011,16.0,29.0,True,,12.0,False,61,0.03278688524590164,2.0
NCT01309100,2011,1.0,1.0,True,18.0,,False,144,0.013888888888888888,2.0
NCT01002482,2009,38.0,35.0,False,18.0,,False,2684,0.013412816691505217,36.0
NCT01154673,2010,34.0,2.0,False,18.0,65.0,False,32,0.0625,2.0
NCT01001494,2009,13.0,106.0,False,40.0,,False,828,0.09903381642512077,82.0
NCT02112448,2014,23.0,1.0,True,0.25,0.3333333333333333,False,78,0.23076923076923078,18.0
NCT00819767,2009,8.0,8.0,False,50.0,,False,68,0.04411764705882353,3.0
NCT00666705,2008,0.0,1.0,True,18.0,55.0,False,18,0.05555555555555555,1.0
NCT00453362,2007,40.0,,,18.0,,True,88,0.9886363636363636,87.0
NCT01791894,2013,7.0,1.0,True,18.0,,True,5,0.2,1.0
NCT00913744,2009,35.0,27.0,True,50.0,,True,100,0.06,6.0
NCT01004003,2009,57.0,28.0,False,18.0,,False,125,0.976,122.0
NCT00106080,2005,42.0,1.0,True,18.0,,False,376,0.18617021276595744,70.0
NCT01831466,2013,16.0,54.0,True,18.0,,False,476,0.2857142857142857,136.0
NCT02457611,2015,7.0,4.0,False,18.0,,False,26,0.11538461538461539,3.0
NCT00875563,2009,74.0,14.0,True,18.0,,False,42,0.5714285714285714,24.0
NCT01037244,2009,6.0,36.0,True,19.0,,False,618,0.0889967637540453,55.0
NCT00600613,2008,57.0,1.0,True,18.0,95.0,False,6,0.16666666666666666,1.0
NCT00856492,2009,66.0,366.0,True,18.0,,True,215,0.018604651162790697,4.0
NCT01683058,2012,13.0,38.0,True,18.0,66.0,False,74,0.3918918918918919,29.0
NCT00567567,2007,88.0,183.0,True,,30.0,True,665,0.8481203007518797,564.0
NCT01077362,2010,24.0,82.0,True,18.0,,False,312,0.23717948717948717,74.0
NCT00745368,2008,33.0,1.0,True,18.0,,False,28,0.10714285714285714,3.0
NCT00393523,2006,21.0,,,4.0,8.0,False,1478,0.02165087956698241,32.0
NCT00659984,2008,26.0,8.0,True,1.0,30.0,True,15,0.06666666666666667,1.0
NCT00812331,2008,8.0,11.0,False,18.0,70.0,False,37,0.02702702702702703,1.0
NCT00653159,2008,17.0,2.0,True,14.0,18.0,False,23,0.34782608695652173,8.0
NCT01826604,2013,20.0,1.0,True,14.0,50.0,False,301,0.05647840531561462,17.0
NCT00773136,2008,5.0,1.0,True,20.0,90.0,False,21,0.09523809523809523,2.0
NCT01689363,2012,2.0,5.0,True,18.0,80.0,False,253,0.003952569169960474,1.0
NCT01120691,2010,27.0,345.0,True,40.0,,False,2224,0.2504496402877698,557.0
NCT01301066,2011,27.0,35.0,True,18.0,70.0,False,252,0.24603174603174602,62.0
NCT02007577,2013,40.0,1.0,True,30.0,60.0,False,41,0.04878048780487805,2.0
NCT00332241,2006,22.0,9.0,True,6.0,17.0,False,98,0.23469387755102042,23.0
NCT01151098,2010,10.0,19.0,True,18.0,,False,189,0.6190476190476191,117.0
NCT00157196,2005,29.0,,,18.0,,True,22,0.4090909090909091,9.0
NCT02862106,2016,30.0,9.0,False,18.0,65.0,False,209,0.21052631578947367,44.0
NCT01137812,2010,20.0,184.0,True,18.0,,False,756,0.38492063492063494,291.0
NCT00511199,2007,23.0,,,18.0,50.0,False,2152,0.266728624535316,574.0
NCT02213055,2014,63.0,1.0,True,3.0,12.0,False,97,0.4020618556701031,39.0
NCT01199822,2010,16.0,1.0,False,20.0,,False,16,0.0625,1.0
NCT02319668,2014,4.0,1.0,False,18.0,64.0,False,38,0.05263157894736842,2.0
NCT00635648,2008,40.0,,,18.0,,False,63,0.5873015873015873,37.0
NCT00872170,2009,15.0,1.0,True,7.0,,False,27,0.037037037037037035,1.0
NCT00473434,2007,28.0,,,18.0,65.0,False,64,0.5,32.0
NCT00216671,2005,49.0,31.0,False,18.0,65.0,False,220,0.38636363636363635,85.0
NCT00838929,2009,34.0,2.0,True,18.0,,False,17,0.23529411764705882,4.0
NCT01523301,2012,30.0,29.0,False,20.0,,False,380,0.1763157894736842,67.0
NCT01075243,2010,4.0,1.0,True,18.0,45.0,False,401,0.022443890274314215,9.0
NCT01405560,2011,18.0,,,20.0,70.0,False,42,0.023809523809523808,1.0
NCT00053417,2003,10.0,25.0,True,18.0,70.0,False,206,0.05339805825242718,11.0
NCT00573144,2007,75.0,2.0,True,18.0,,False,59,0.0847457627118644,5.0
NCT01806298,2013,33.0,19.0,False,18.0,65.0,False,78,0.1282051282051282,10.0
NCT00561977,2007,12.0,1.0,True,21.0,80.0,True,36,0.1388888888888889,5.0
NCT00096954,2004,55.0,,,12.0,75.0,False,333,0.13213213213213212,44.0
NCT01051817,2010,28.0,16.0,False,18.0,55.0,False,73,0.1643835616438356,12.0
NCT01436071,2011,9.0,24.0,True,12.0,,False,248,0.16129032258064516,40.0
NCT00118040,2005,62.0,1.0,True,18.0,,True,60,0.15,9.0
NCT00373529,2006,19.0,20.0,True,60.0,,True,116,0.9310344827586207,108.0
NCT01038635,2009,72.0,1.0,True,,,True,94,0.1276595744680851,12.0
NCT00613925,2008,12.0,2.0,True,18.0,85.0,False,73,0.0136986301369863,1.0
NCT00500110,2007,81.0,1.0,True,,,True,39,0.07692307692307693,3.0
NCT00730028,2008,71.0,6.0,True,0.5,85.0,False,1310,0.23587786259541985,309.0
NCT00411762,2006,36.0,1.0,True,18.0,,True,25,0.2,5.0
NCT00916006,2009,3.0,21.0,True,18.0,,False,269,0.03717472118959108,10.0
NCT01757847,2012,29.0,1.0,True,18.0,,False,90,0.07777777777777778,7.0
NCT00721123,2008,82.0,69.0,False,18.0,,False,538,0.34014869888475835,183.0
NCT00741039,2008,48.0,1.0,True,65.0,,True,126,0.015873015873015872,2.0
